"881641450066
1305M319FNRMA02
21 P20001",,12/13/2020 12:22:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/14/2020 12:22:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,12/15/2020 12:22:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/16/2020 12:22:02 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/17/2020 12:22:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,12/18/2020 12:22:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/19/2020 12:22:02 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/20/2020 12:22:03 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,12/21/2020 12:23:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,12/22/2020 12:22:03 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/22/2020 12:24:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/23/2020 12:22:14 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,12/24/2020 12:22:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/25/2020 12:22:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/26/2020 12:22:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/27/2020 12:22:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/28/2020 12:22:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/29/2020 12:22:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/30/2020 12:22:06 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/31/2020 12:22:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,Total for 881641450066,,,,,,,,,,,,,,,,$38.50,,,,,
"881641451380
1305M319FNRMA02
21 P20001",,12/3/2020 5:20:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/3/2020 5:21:58 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/13/2020 5:32:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/23/2020 6:35:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/3/2020 5:23:15 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,5.67,,,$9.35,,,,,
,,12/13/2020 5:33:24 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.33,,,$10.45,,,,,
,,Total for 881641451380,,,,,,,,,,,,,,,,$26.80,,,,,
"881641451390
1305M319FNRMA02
21 P20001",,12/7/2020 11:55:54 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/7/2020 12:21:13 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/7/2020 12:22:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/7/2020 12:24:27 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/7/2020 12:46:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/7/2020 12:48:29 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/7/2020 12:49:28 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/7/2020 1:14:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/7/2020 1:33:56 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/7/2020 1:34:52 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/7/2020 1:37:12 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/7/2020 1:56:16 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/7/2020 1:59:34 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/7/2020 2:18:32 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/7/2020 2:19:33 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/7/2020 12:26:39 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,2.33,,,$3.85,,,,,
,,12/7/2020 1:11:58 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.67,,,$2.75,,,,,
,,12/7/2020 2:23:59 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.00,,,$1.65,,,,,
,,12/7/2020 2:46:33 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,0.67,,,$1.10,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881641451390
1305M319FNRMA02
21 P20001",,12/7/2020 2:49:26 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.00,,,$1.65,,,,,
,,Total for 881641451390,,,,,,,,,,,,,,,,$20.25,,,,,
"881641451393
1305M319FNRMA02
21 P20001",,12/9/2020 7:35:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/9/2020 7:36:43 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,2.33,,,$3.85,,,,,
,,Total for 881641451393,,,,,,,,,,,,,,,,$4.10,,,,,
"881641451396
1305M319FNRMA02
21 P20001",,12/6/2020 10:55:02 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/6/2020 10:55:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/16/2020 10:52:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/16/2020 11:14:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.00,,,$3.00,,,,,
,,12/26/2020 10:52:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,Total for 881641451396,,,,,,,,,,,,,,,,$16.75,,,,,
"881641451400
1305M319FNRMA02
21 P20001",,12/8/2020 11:14:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/18/2020 11:08:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/28/2020 11:15:27 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/28/2020 11:16:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.33,,,$5.50,,,,,
,,Total for 881641451400,,,,,,,,,,,,,,,,$16.50,,,,,
"881641465525
1305M319FNRMA02
21 P20001",,12/16/2020 4:14:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/16/2020 4:26:26 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/16/2020 8:18:14 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/17/2020 6:21:25 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/18/2020 6:21:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/19/2020 6:21:23 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/20/2020 6:20:17 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/21/2020 6:28:17 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/21/2020 6:50:31 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/21/2020 11:09:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/22/2020 3:13:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/22/2020 3:23:17 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/22/2020 10:20:15 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,12/24/2020 12:21:23 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/25/2020 12:20:18 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/26/2020 12:20:18 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/27/2020 12:20:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/28/2020 12:20:26 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/29/2020 12:20:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/29/2020 9:30:21 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,Total for 881641465525,,,,,,,,,,,,,,,,$13.00,,,,,
"881641465705
1305M319FNRMA02
21 P20001",,12/1/2020 6:59:30 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/1/2020 7:00:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/11/2020 7:29:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.33,,,$4.75,,,,,
,,12/21/2020 6:58:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.00,,,$5.25,,,,,
,,12/21/2020 7:22:50 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,12/31/2020 6:41:20 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.33,,,$4.75,,,,,
,,Total for 881641465705,,,,,,,,,,,,,,,,$22.25,,,,,
"881641465728
1305M319FNRMA02
21 P20001",,12/5/2020 4:23:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,12/15/2020 3:11:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,12/15/2020 3:34:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.00,,,$2.25,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881641465728
1305M319FNRMA02
21 P20001",,12/25/2020 3:14:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,Total for 881641465728,,,,,,,,,,,,,,,,$14.75,,,,,
"881641465731
1305M319FNRMA02
21 P20001",,12/4/2020 8:59:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.33,,,$5.50,,,,,
,,12/14/2020 9:05:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,12/14/2020 9:08:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/14/2020 9:26:03 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.33,,,$4.75,,,,,
,,12/24/2020 8:59:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.00,,,$5.25,,,,,
,,12/24/2020 9:30:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/24/2020 10:00:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.33,,,$4.75,,,,,
,,12/24/2020 10:31:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.67,,,$2.75,,,,,
,,12/24/2020 11:00:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,Total for 881641465731,,,,,,,,,,,,,,,,$32.75,,,,,
"881641465732
1305M319FNRMA02
21 P20001",,12/2/2020 6:59:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/2/2020 7:01:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/2/2020 7:02:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/2/2020 7:03:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/2/2020 7:23:09 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.00,,,$3.00,,,,,
,,12/2/2020 7:27:24 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,12/12/2020 7:30:02 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/22/2020 8:12:14 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,Total for 881641465732,,,,,,,,,,,,,,,,$18.25,,,,,
"881641465739
1305M319FNRMA02
21 P20001",,12/10/2020 8:40:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,12/20/2020 9:06:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,12/30/2020 8:39:20 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,Total for 881641465739,,,,,,,,,,,,,,,,$12.00,,,,,
"881641465742
1305M319FNRMA02
21 P20001",,12/5/2020 6:17:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/15/2020 6:13:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/25/2020 6:21:36 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.33,,,$5.50,,,,,
,,12/5/2020 6:18:32 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.67,,,$11.00,,,,,
,,Total for 881641465742,,,,,,,,,,,,,,,,$21.50,,,,,
"881641465755
1305M319FNRMA02
21 P20001",,12/6/2020 6:29:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/16/2020 6:26:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/26/2020 6:34:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,12/6/2020 6:31:05 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,6.00,,,$9.90,,,,,
,,Total for 881641465755,,,,,,,,,,,,,,,,$18.65,,,,,
"881641465768
1305M319FNRMA02
21 P20001",,12/3/2020 7:12:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/3/2020 7:13:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/13/2020 6:58:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/23/2020 7:06:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.00,,,$5.25,,,,,
,,Total for 881641465768,,,,,,,,,,,,,,,,$16.25,,,,,
"881651412849
1305M319FNRMA02
21 P20001",,12/7/2020 8:44:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/17/2020 7:10:17 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/27/2020 8:38:27 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/7/2020 8:46:10 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,5.33,,,$8.80,,,,,
,,Total for 881651412849,,,,,,,,,,,,,,,,$16.30,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,12/4/2020 7:26:08 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/4/2020 8:09:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,13.67,,,$10.25,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,12/4/2020 8:57:22 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/4/2020 9:59:02 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,15.33,,,$11.50,,,,,
,,12/4/2020 10:48:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/4/2020 10:49:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,10.67,,,$8.00,,,,,
,,12/4/2020 11:32:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,15.33,,,$11.50,,,,,
,,12/4/2020 11:48:13 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,9.33,,,$7.00,,,,,
,,12/4/2020 12:30:07 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/4/2020 1:07:13 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,12/4/2020 1:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.67,,,$5.75,,,,,
,,12/4/2020 2:24:29 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,12/14/2020 7:02:14 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/14/2020 8:04:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/14/2020 8:11:06 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,12/14/2020 8:47:13 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/14/2020 9:14:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,12/14/2020 9:50:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,12/14/2020 9:56:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.00,,,$3.00,,,,,
,,12/14/2020 11:07:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/14/2020 11:08:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,12/14/2020 12:45:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,15.33,,,$11.50,,,,,
,,12/14/2020 1:01:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/14/2020 1:38:16 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,8.00,,,$6.00,,,,,
,,12/14/2020 2:28:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,9.67,,,$7.25,,,,,
,,12/24/2020 6:18:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,12/24/2020 7:39:09 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,14.00,,,$10.50,,,,,
,,12/24/2020 8:27:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,12/24/2020 8:31:06 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/24/2020 9:09:33 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/24/2020 9:11:06 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,7.67,,,$5.75,,,,,
,,12/24/2020 9:51:36 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,12/24/2020 9:53:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,8.67,,,$6.50,,,,,
,,12/24/2020 10:35:12 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/24/2020 11:36:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,12.00,,,$9.00,,,,,
,,12/24/2020 12:21:04 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.67,,,$5.00,,,,,
,,12/24/2020 1:00:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,12/24/2020 1:37:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,13.00,,,$9.75,,,,,
,,12/4/2020 7:28:54 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,7.33,,,$12.10,,,,,
,,12/14/2020 6:57:41 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,4.33,,,$7.15,,,,,
,,12/14/2020 8:06:09 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,12/14/2020 8:50:45 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,24.00,,,$39.60,,,,,
,,12/14/2020 9:52:31 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,12/14/2020 1:02:40 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,3.00,,,$4.95,,,,,
,,12/24/2020 6:59:25 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,3.33,,,$5.50,,,,,
,,12/24/2020 7:04:51 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,1.67,,,$2.75,,,,,
,,12/24/2020 1:51:50 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,8.67,,,$14.30,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881651412855
1305M319FNRMA02
21 P20001",,12/24/2020 2:01:47 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,$1.65,,,,11.67,,,$19.25,,,,,
,,Total for 881651412855,,,,,,,,,,,,,,,,$295.65,,,,,
"881651412857
1305M319FNRMA02
21 P20001",,12/3/2020 8:49:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,12/3/2020 8:50:57 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.00,,,$3.75,,,,,
,,12/13/2020 7:33:02 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,12/23/2020 8:24:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,Total for 881651412857,,,,,,,,,,,,,,,,$13.25,,,,,
