Bill To:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOAA Pacific
FINANCIAL MANAGEMENT DIVISION 7600 SAND POINT WAY NE
SEATTLE, WA 98115-6349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terms: NET 30,,,,,Due Date: 05/15/2021,,,,,,,,,,,,"Amount Due: $15,034.67",,,,,,,,,,,,
Payments by Check,,,,,Payments by Wire Transfer,,,,,,,,,,,,,,,,,,,,,,,,
Payable to:,,,,,Account Name: Inmarsat Government Inc.,,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government Inc.,,,,,"Address: 11600 Sunrise Valley Drive, Suite 200,",,,,,,,,,,,,,,,,,,,,,,,,
Remittance Address:,,,,,"Reston, VA 20191",,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government,,,,,Bank Name: Citibank,,,,,,,,,,,,,,,,,,,,,,,,
Attn: Accounts Receivable,,,,,"City/State: Reston, VA",,,,,,,,,,,,,,,,,,,,,,,,
"11600 Sunrise Valley Drive,",,,,,Account Number: 15437371,,,,,,,,,,,,,,,,,,,,,,,,
"Suite 200, Reston, VA 20191",,,,,A/T ABA No: 254070116,,,,,,,,,,,,,,,,,,,,,,,,
703-621-6450,,,,,Swift Code (for international wires): Citius 33,,,,,,,,,,,,,,,,,,,,,,,,
Purchase Orders on this Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1305M319FNRMA
0221 P20001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Usage Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product Code,,Description,,,,,,,,,,,Amount,,,,,,,,,,,,,,,,
,,,3/19/2021 1:06:45 PM,,,,,SBD Usage,,,,,,$1.05,,,,,333.00,,,,$0.35,,,,,,
,,,3/19/2021 1:06:54 PM,,,,,SBD Usage,,,,,,$1.05,,,,,330.00,,,,$0.35,,,,,,
,,,3/19/2021 1:07:04 PM,,,,,SBD Usage,,,,,,$1.05,,,,,333.00,,,,$0.35,,,,,,
,,,3/19/2021 1:07:14 PM,,,,,SBD Usage,,,,,,$1.05,,,,,337.00,,,,$0.35,,,,,,
,,,3/19/2021 1:07:27 PM,,,,,SBD Usage,,,,,,$1.05,,,,,333.00,,,,$0.35,,,,,,
,,,3/19/2021 1:07:39 PM,,,,,SBD Usage,,,,,,$1.05,,,,,333.00,,,,$0.35,,,,,,
,,,3/19/2021 1:07:53 PM,,,,,SBD Usage,,,,,,$1.05,,,,,325.00,,,,$0.34,,,,,,
,,,3/19/2021 1:08:03 PM,,,,,SBD Usage,,,,,,$1.05,,,,,325.00,,,,$0.34,,,,,,
,,,3/19/2021 1:08:16 PM,,,,,SBD Usage,,,,,,$1.05,,,,,340.00,,,,$0.36,,,,,,
,,,3/19/2021 1:08:29 PM,,,,,SBD Usage,,,,,,$1.05,,,,,333.00,,,,$0.35,,,,,,
,,,3/19/2021 1:08:36 PM,,,,,SBD Usage,,,,,,$1.05,,,,,327.00,,,,$0.34,,,,,,
,,,3/19/2021 1:08:46 PM,,,,,SBD Usage,,,,,,$1.05,,,,,312.00,,,,$0.33,,,,,,
,,,3/19/2021 1:08:56 PM,,,,,SBD Usage,,,,,,$1.05,,,,,305.00,,,,$0.32,,,,,,
,,,3/19/2021 1:09:13 PM,,,,,SBD Usage,,,,,,$1.05,,,,,118.00,,,,$0.12,,,,,,
,,,3/19/2021 1:09:37 PM,,,,,SBD Usage,,,,,,$1.05,,,,,43.00,,,,$0.05,,,,,,
,,,3/29/2021 8:30:10 AM,,,,,SBD Usage,,,,,,$1.05,,,,,364.00,,,,$0.38,,,,,,
,,,3/29/2021 8:30:19 AM,,,,,SBD Usage,,,,,,$1.05,,,,,324.00,,,,$0.34,,,,,,
